,importance,feature,round
horizontal saccade_std,0.0399902375715094,horizontal saccade_std,4;4
fixation_PupilSize_min_sum,0.0366063446940313,fixation_PupilSize_min_sum,4;4
fixation_NumberOfPupilPeaks_sum,0.0358279346972461,fixation_NumberOfPupilPeaks_sum,4;4
Sub-scanNUniqueVisits_sum,0.0350514953028252,Sub-scanNUniqueVisits_sum,4;4
Fixation Count 250_sum,0.0345963707350821,Fixation Count 250_sum,4;4
fixation_PupilSize_max_sum,0.0270841344227667,fixation_PupilSize_max_sum,4;4
Sub-scanAverageWeightedDegree_sum,0.0270322159977111,Sub-scanAverageWeightedDegree_sum,4;4
fixation_PupilSize_mean_sum,0.0234531689372075,fixation_PupilSize_mean_sum,4;4
fixation_PupilPeaksAmplitude_max_sum,0.0222406398309115,fixation_PupilPeaksAmplitude_max_sum,4;4
fixation_PupilSize_sum_sum,0.0163067231131497,fixation_PupilSize_sum_sum,4;4
fixation_PupilSize_median_sum,0.01458750711605,fixation_PupilSize_median_sum,4;4
non-horizontal saccade_sum,0.0032341058421027,non-horizontal saccade_sum,4;4
fixation_NumberOfPupilPeaks_sum,0.2913457229647981,fixation_NumberOfPupilPeaks_sum,5;4
fixation_PupilSize_max_sum,0.0753499332457009,fixation_PupilSize_max_sum,5;4
Fixation Duration_sum,0.0744754587348611,Fixation Duration_sum,5;4
fixation_PupilSize_min_sum,0.0724444876250718,fixation_PupilSize_min_sum,5;4
