,importance,feature,round
fixation_PupilSize_min_sum,0.0329982030646084,fixation_PupilSize_min_sum,2;7
Sub-scanDensity_sum,0.0322759145510921,Sub-scanDensity_sum,2;7
fixation_PupilSize_median_sum,0.0320157224795771,fixation_PupilSize_median_sum,2;7
horizontal saccade_mean,0.01945491772824,horizontal saccade_mean,2;7
fixation_PupilSize_sum_sum,0.0174159597644124,fixation_PupilSize_sum_sum,2;7
non-horizontal saccade_sum,0.0168254498786503,non-horizontal saccade_sum,2;7
fixation_PupilPeaksAmplitude_sum_sum,0.0155100425329825,fixation_PupilPeaksAmplitude_sum_sum,2;7
Fixation Count_sum,0.0149782685705469,Fixation Count_sum,2;7
horizontal saccade_std,0.0133853791722999,horizontal saccade_std,2;7
fixation_PupilSize_mean_sum,0.0104818158134899,fixation_PupilSize_mean_sum,2;7
Fixation Count_sum,0.216558811104349,Fixation Count_sum,3;7
Sub-scanEntropy_mean,0.1230781615334985,Sub-scanEntropy_mean,3;7
fixation_PupilSize_max_sum,0.1028958992996975,fixation_PupilSize_max_sum,3;7
Sub-scanNUniqueVisits_mean,0.0799270698944523,Sub-scanNUniqueVisits_mean,3;7
fixation_NumberOfPupilPeaks_sum,0.0790652654943446,fixation_NumberOfPupilPeaks_sum,3;7
Fixation Duration_sum,0.0729017619550307,Fixation Duration_sum,3;7
horizontal saccade_std,0.0472531571262008,horizontal saccade_std,3;7
non-horizontal saccade_std,0.0401512427161236,non-horizontal saccade_std,3;7
horizontal saccade_mean,0.0359422643765176,horizontal saccade_mean,3;7
fixation_PupilSize_min_sum,0.0337977026088206,fixation_PupilSize_min_sum,3;7
fixation_PupilSize_sum_sum,0.0329255466263619,fixation_PupilSize_sum_sum,3;7
Sub-scanAverageWeightedDegree_sum,0.0256307641541865,Sub-scanAverageWeightedDegree_sum,3;7
fixation_PupilSize_median_sum,0.0191980920000874,fixation_PupilSize_median_sum,3;7
horizontal saccade_sum,0.0189366878198468,horizontal saccade_sum,3;7
fixation_PupilSize_std_sum,0.0176117189023993,fixation_PupilSize_std_sum,3;7
SpaceTimeCluster_countUniqueClusters,0.0166521541660726,SpaceTimeCluster_countUniqueClusters,3;7
fixation_PupilPeaksAmplitude_max_sum,0.0131673060667143,fixation_PupilPeaksAmplitude_max_sum,3;7
fixation_PupilPeaksAmplitude_sum_sum,0.0117060137664533,fixation_PupilPeaksAmplitude_sum_sum,3;7
Sub-scanDensity_sum,0.0087964919695688,Sub-scanDensity_sum,3;7
fixation_PupilSize_mean_sum,0.003803888419273,fixation_PupilSize_mean_sum,3;7
fixation_PupilPeaksAmplitude_mean_sum,0.2187553344369698,fixation_PupilPeaksAmplitude_mean_sum,4;7
Sub-scanNUniqueVisits_mean,0.1401242023726677,Sub-scanNUniqueVisits_mean,4;7
Fixation Duration_sum,0.0841105497076485,Fixation Duration_sum,4;7
fixation_PupilPeaksAmplitude_std_sum,0.066238266611667,fixation_PupilPeaksAmplitude_std_sum,4;7
fixation_PupilPeaksAmplitude_sum_sum,0.0634800033512836,fixation_PupilPeaksAmplitude_sum_sum,4;7
fixation_PupilPeaksAmplitude_sum_max,0.0620285911784844,fixation_PupilPeaksAmplitude_sum_max,4;7
